Description	ID	tita	tlon	tcan	tusa	dmag	dpul	afra	ocin	tcas	lart	lubb	lapu	lcou	etex
NA	OG0010503	2	0	0	0	0	1	0	0	0	0	0	0	3	0
NA	OG0010510	0	0	1	1	0	1	0	0	0	0	0	1	0	2
NA	OG0010520	0	0	0	0	0	5	0	0	0	0	0	0	0	1
NA	OG0010522	0	0	0	0	0	4	0	0	0	0	2	0	0	0
NA	OG0010525	1	0	0	0	0	1	0	0	0	0	1	0	3	0
NA	OG0010526	1	0	0	0	0	1	0	0	0	0	1	0	3	0
NA	OG0010537	1	0	1	0	0	1	0	0	0	1	0	1	1	0
NA	OG0010542	0	1	1	1	0	1	0	0	0	1	1	0	0	0
NA	OG0010543	0	0	0	0	0	1	0	1	1	0	0	0	0	3
NA	OG0010545	0	0	0	0	0	1	0	0	0	0	2	0	3	0
NA	OG0010546	1	1	0	0	0	1	0	0	0	1	1	1	0	0
NA	OG0010547	0	0	0	0	0	5	0	1	0	0	0	0	0	0
NA	OG0010548	2	1	1	1	0	1	0	0	0	0	0	0	0	0
NA	OG0010549	1	1	1	1	0	1	0	0	0	0	0	0	1	0
NA	OG0010550	1	1	2	1	0	1	0	0	0	0	0	0	0	0
NA	OG0010551	1	0	1	1	0	1	0	0	1	0	0	1	0	0
NA	OG0010554	0	0	0	0	0	1	0	0	0	0	0	0	0	5
NA	OG0010559	1	0	0	0	0	0	0	0	0	0	1	0	3	1
NA	OG0010560	0	0	0	0	0	0	0	0	0	0	0	0	5	1
NA	OG0010562	1	0	0	0	0	0	0	0	0	0	2	0	2	1
NA	OG0010564	1	0	1	0	0	0	0	0	0	0	0	0	1	3
NA	OG0010565	1	0	0	0	0	0	0	0	1	0	0	0	3	1
NA	OG0010566	0	0	0	0	0	0	0	0	0	0	0	0	5	1
NA	OG0010567	1	0	0	0	0	0	0	0	0	0	1	0	3	1
NA	OG0010568	1	0	0	0	0	0	0	0	0	0	2	0	2	1
NA	OG0010569	1	0	0	0	0	0	0	0	0	0	1	0	3	1
NA	OG0010571	1	1	1	1	0	0	0	0	0	0	0	1	0	1
NA	OG0010583	0	0	0	0	0	0	0	1	0	1	0	0	0	4
NA	OG0010586	0	0	0	0	0	0	0	1	0	0	0	0	0	5
NA	OG0010587	1	1	1	1	0	0	0	0	0	0	0	0	0	2
NA	OG0010588	0	1	0	0	0	0	0	0	0	1	1	1	1	1
NA	OG0010589	1	1	2	1	0	0	0	0	0	0	0	0	0	1
NA	OG0010590	1	0	0	0	0	0	0	1	0	0	0	0	3	1
NA	OG0010591	0	0	1	0	0	0	0	0	0	0	1	1	2	1
NA	OG0010594	1	1	1	1	0	0	0	0	0	0	0	0	0	2
NA	OG0010595	1	0	1	1	0	0	0	0	0	1	0	0	1	1
NA	OG0010596	2	0	0	0	0	0	0	0	0	0	1	0	2	1
NA	OG0010597	1	0	0	0	0	0	0	0	0	0	1	0	3	1
NA	OG0010598	1	0	0	0	0	0	0	0	0	0	1	0	3	1
NA	OG0010601	0	0	0	0	0	0	0	1	0	0	0	0	0	5
NA	OG0010602	0	0	0	0	0	0	0	0	0	1	1	1	1	2
NA	OG0010603	0	0	0	0	0	0	0	0	0	0	1	0	4	1
NA	OG0010604	1	0	0	0	0	0	0	0	0	0	2	0	2	1
NA	OG0010605	1	0	0	0	0	0	0	0	0	0	0	0	2	3
NA	OG0010606	1	0	0	0	0	0	0	0	0	0	1	0	2	2
NA	OG0010607	0	0	0	0	0	0	0	0	0	0	0	0	5	1
NA	OG0010608	1	0	0	0	0	0	0	0	0	0	1	0	3	1
NA	OG0010609	1	0	0	0	0	0	0	0	0	0	1	0	3	1
NA	OG0010610	0	0	0	0	0	0	0	0	0	0	0	0	5	1
NA	OG0010611	1	0	0	0	0	0	0	0	0	0	2	0	2	1
NA	OG0010612	1	0	0	0	0	0	0	0	0	0	1	0	3	1
NA	OG0010613	0	0	0	0	0	0	0	0	0	0	1	0	4	1
NA	OG0010614	0	0	0	0	0	0	0	0	2	0	0	0	3	1
NA	OG0010615	0	0	0	0	0	0	0	0	0	0	2	0	3	1
NA	OG0010616	1	0	0	0	0	0	0	0	0	0	1	0	3	1
NA	OG0010617	1	0	0	0	0	0	0	0	0	0	2	0	2	1
NA	OG0010618	1	0	0	0	0	0	0	0	0	0	1	0	3	1
NA	OG0010619	0	0	0	0	0	0	0	0	0	0	2	0	3	1
NA	OG0010621	0	0	0	0	0	0	0	0	0	1	0	0	0	5
NA	OG0010622	0	0	0	0	0	0	0	0	0	3	1	2	0	0
NA	OG0010624	0	0	0	0	0	0	0	0	0	2	2	2	0	0
NA	OG0010625	0	0	0	0	0	0	0	0	0	1	1	4	0	0
NA	OG0010626	1	1	1	1	0	0	0	0	0	0	1	1	0	0
NA	OG0010627	0	0	0	0	0	0	0	0	0	2	1	2	1	0
NA	OG0010628	0	0	1	1	0	0	0	0	0	0	0	3	1	0
NA	OG0010629	2	0	0	1	0	0	0	0	0	1	0	1	1	0
NA	OG0010630	3	0	1	1	0	0	0	0	0	0	0	1	0	0
NA	OG0010631	0	0	1	1	0	0	0	0	0	0	2	1	1	0
NA	OG0010632	0	0	0	0	0	0	0	0	0	2	1	2	1	0
NA	OG0010633	1	1	1	1	0	0	0	0	0	0	1	1	0	0
NA	OG0010634	2	0	1	1	0	0	0	0	0	0	0	1	1	0
NA	OG0010635	1	1	1	1	0	0	0	0	0	1	0	1	0	0
NA	OG0010636	0	1	1	1	0	0	0	0	0	0	1	1	1	0
NA	OG0010637	0	0	1	2	0	0	0	0	0	1	1	1	0	0
NA	OG0010638	0	1	1	0	0	0	0	0	0	1	1	1	1	0
NA	OG0010639	1	0	1	1	0	0	0	0	0	1	0	1	1	0
NA	OG0010640	0	0	0	0	0	0	0	0	0	1	3	2	0	0
NA	OG0010641	0	1	1	0	0	0	0	0	0	1	1	1	1	0
NA	OG0010642	0	0	0	0	0	0	0	0	0	0	3	1	2	0
NA	OG0010643	1	0	1	0	0	0	0	0	0	1	1	1	1	0
NA	OG0010644	1	1	1	1	0	0	0	0	0	0	1	1	0	0
NA	OG0010645	0	0	2	0	0	0	0	0	0	1	0	1	2	0
NA	OG0010646	1	0	1	1	0	0	0	0	0	1	0	1	1	0
NA	OG0010647	1	0	1	1	0	0	0	0	0	0	1	1	1	0
NA	OG0010648	0	0	0	0	0	0	0	0	0	1	3	1	1	0
NA	OG0010649	0	0	0	0	0	0	0	0	0	1	0	5	0	0
NA	OG0010650	1	0	1	1	0	0	0	0	0	0	1	1	1	0
NA	OG0010651	0	0	0	0	0	0	0	0	0	1	4	1	0	0
NA	OG0010652	1	0	1	1	0	0	0	0	0	1	0	1	1	0
NA	OG0010653	2	0	0	0	0	0	0	0	0	1	1	1	1	0
NA	OG0010654	0	1	0	0	0	0	0	0	1	1	1	1	1	0
NA	OG0010655	0	0	1	1	0	0	0	0	0	1	1	2	0	0
NA	OG0010656	0	0	0	0	0	0	0	0	0	1	1	2	2	0
NA	OG0010657	0	0	0	0	0	0	0	0	0	2	1	3	0	0
NA	OG0010658	0	0	0	0	0	0	0	0	0	2	1	1	2	0
NA	OG0010659	1	0	1	1	0	0	0	0	0	1	0	1	1	0
NA	OG0010660	1	1	1	1	0	0	0	0	0	0	0	2	0	0
NA	OG0010661	0	0	0	0	0	0	0	0	0	2	2	1	1	0
NA	OG0010662	0	1	1	0	0	0	0	0	0	1	1	1	1	0
NA	OG0010663	0	0	0	0	0	0	0	0	0	1	0	4	1	0
NA	OG0010664	2	0	1	1	0	0	0	0	0	0	1	1	0	0
NA	OG0010665	1	0	1	1	0	0	0	0	0	0	1	1	1	0
NA	OG0010666	1	1	0	0	0	0	0	0	0	1	1	1	1	0
NA	OG0010667	0	0	0	0	0	0	0	0	0	1	3	1	1	0
NA	OG0010668	1	0	1	1	0	0	0	0	0	1	0	1	1	0
NA	OG0010669	1	0	0	0	0	0	0	0	0	1	2	1	1	0
NA	OG0010670	0	1	1	0	0	0	0	0	0	1	1	1	1	0
NA	OG0010671	1	0	1	1	0	0	0	0	0	1	0	1	1	0
NA	OG0010672	1	1	0	0	0	0	0	0	0	1	1	1	1	0
NA	OG0010673	1	0	1	1	0	0	0	0	0	1	0	1	1	0
NA	OG0010674	0	0	0	0	0	0	0	0	0	1	1	2	2	0
NA	OG0010675	0	0	1	3	0	0	0	0	0	0	1	1	0	0
NA	OG0010676	1	0	1	1	0	0	0	0	0	1	1	1	0	0
NA	OG0010677	0	0	1	1	0	0	0	0	0	1	1	1	1	0
NA	OG0010678	1	0	1	1	0	0	0	0	0	1	1	1	0	0
NA	OG0010679	1	0	1	1	0	0	0	0	0	0	1	1	1	0
NA	OG0010680	1	0	1	1	0	0	0	0	0	1	0	1	1	0
NA	OG0010681	1	1	1	1	0	0	0	0	0	0	1	1	0	0
NA	OG0010682	0	0	0	0	0	0	0	0	0	1	1	3	1	0
NA	OG0010683	1	0	2	0	0	0	0	0	0	2	0	1	0	0
NA	OG0010684	0	0	0	0	0	0	0	0	0	2	1	1	2	0
NA	OG0010685	1	0	2	0	0	0	0	0	0	1	1	1	0	0
NA	OG0010686	0	0	0	0	0	0	0	0	0	2	1	1	2	0
NA	OG0010687	1	0	1	1	0	0	0	0	0	1	1	1	0	0
NA	OG0010688	1	1	1	1	0	0	0	0	0	0	1	1	0	0
NA	OG0010689	1	1	1	1	0	0	0	0	0	0	1	1	0	0
NA	OG0010690	1	1	1	1	0	0	0	0	0	0	1	1	0	0
NA	OG0010691	1	1	0	0	0	0	0	0	0	1	1	1	1	0
NA	OG0010692	2	0	0	1	0	0	0	0	0	0	2	1	0	0
NA	OG0010693	0	1	1	1	0	0	0	0	0	1	1	1	0	0
NA	OG0010694	1	0	1	1	0	0	0	0	0	1	1	1	0	0
NA	OG0010695	0	0	0	0	0	0	0	0	0	2	1	1	2	0
NA	OG0010696	1	0	0	0	0	0	0	0	0	2	1	1	1	0
NA	OG0010697	1	1	0	0	0	0	0	0	0	1	1	1	1	0
NA	OG0010698	1	0	1	0	0	0	0	0	0	1	1	1	1	0
NA	OG0010699	1	0	0	0	0	0	0	0	0	0	2	2	1	0
NA	OG0010700	0	0	0	0	0	0	0	0	0	0	2	3	1	0
NA	OG0010701	0	0	0	0	0	0	0	0	0	1	2	2	1	0
NA	OG0010702	0	0	3	0	0	0	0	0	0	0	2	1	0	0
NA	OG0010703	0	0	0	1	0	0	0	0	0	3	1	1	0	0
NA	OG0010704	0	0	0	0	0	0	0	0	0	0	5	1	0	0
NA	OG0010705	0	0	0	0	0	0	0	0	0	1	3	1	1	0
NA	OG0010706	0	0	0	0	0	0	0	0	0	0	5	1	0	0
NA	OG0010707	1	0	1	1	0	0	0	0	0	2	1	0	0	0
NA	OG0010708	2	0	1	1	0	0	0	0	0	1	1	0	0	0
NA	OG0010709	1	0	1	1	0	0	0	0	0	1	1	0	1	0
NA	OG0010710	1	1	1	1	0	0	0	0	0	1	1	0	0	0
NA	OG0010711	1	0	1	1	0	0	0	0	0	1	1	0	1	0
NA	OG0010712	1	1	1	1	0	0	0	0	0	1	0	0	1	0
NA	OG0010713	1	1	1	1	0	0	0	0	0	1	0	0	1	0
NA	OG0010714	0	0	0	0	0	0	0	0	0	2	2	0	2	0
NA	OG0010715	0	1	1	1	0	0	0	0	0	1	1	0	1	0
NA	OG0010716	0	1	1	1	0	0	0	0	0	1	1	0	1	0
NA	OG0010717	1	1	1	1	0	0	0	0	0	1	1	0	0	0
NA	OG0010718	1	0	1	1	0	0	0	0	0	1	1	0	1	0
NA	OG0010719	1	1	1	1	0	0	0	0	0	1	0	0	1	0
NA	OG0010720	2	1	1	1	0	0	0	0	0	1	0	0	0	0
NA	OG0010721	1	1	1	0	0	0	0	0	0	1	1	0	1	0
NA	OG0010722	3	0	0	0	0	0	0	0	0	1	1	0	1	0
NA	OG0010723	0	0	0	0	0	0	0	0	0	1	5	0	0	0
NA	OG0010724	1	0	1	1	0	0	0	0	0	1	1	0	1	0
NA	OG0010725	0	0	0	2	0	0	0	0	0	2	0	0	2	0
NA	OG0010726	1	1	1	1	0	0	0	0	0	1	1	0	0	0
NA	OG0010727	0	0	0	0	0	0	0	0	0	2	0	0	4	0
NA	OG0010728	2	0	1	1	0	0	0	0	0	1	0	0	1	0
NA	OG0010729	1	0	1	1	0	0	0	0	0	1	0	0	2	0
NA	OG0010730	0	0	2	1	0	0	0	0	0	1	2	0	0	0
NA	OG0010731	1	1	1	1	0	0	0	0	0	1	0	0	1	0
NA	OG0010732	2	0	1	1	0	0	0	0	0	0	1	0	1	0
NA	OG0010733	0	0	0	0	0	0	0	0	0	0	1	0	5	0
NA	OG0010734	3	0	1	1	0	0	0	0	0	0	0	0	1	0
NA	OG0010735	0	0	0	0	0	0	0	0	0	0	2	0	4	0
NA	OG0010737	0	0	0	0	0	0	0	0	0	0	1	0	5	0
NA	OG0010738	0	0	0	0	0	0	0	0	0	0	1	0	5	0
NA	OG0010739	0	0	0	0	0	0	0	0	0	0	1	0	5	0
NA	OG0010740	1	0	0	0	0	0	0	0	0	0	3	0	2	0
NA	OG0010742	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010745	0	0	0	0	0	0	0	0	0	0	2	0	4	0
NA	OG0010747	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010748	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010751	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010753	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010754	0	0	0	1	0	0	0	0	0	0	0	0	5	0
NA	OG0010755	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010756	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010757	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010758	0	0	0	0	0	0	0	0	0	0	1	0	5	0
NA	OG0010759	0	0	0	0	0	0	0	0	0	0	1	0	5	0
NA	OG0010760	1	0	0	0	0	0	0	0	0	0	2	0	3	0
NA	OG0010761	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010762	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010763	0	0	0	0	0	0	0	0	0	0	1	0	5	0
NA	OG0010768	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010769	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010770	2	0	0	0	0	0	0	0	0	0	2	0	2	0
NA	OG0010771	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010772	0	0	0	0	0	0	0	0	0	0	2	0	4	0
NA	OG0010773	1	0	0	0	0	0	0	0	0	0	3	0	2	0
NA	OG0010774	0	0	0	0	0	0	0	0	0	0	2	0	4	0
NA	OG0010775	2	0	0	0	0	0	0	0	0	0	1	0	3	0
NA	OG0010776	0	0	0	0	0	0	0	0	0	0	1	0	5	0
NA	OG0010777	0	0	0	0	0	0	0	0	0	0	1	0	5	0
NA	OG0010778	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010779	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010780	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010781	0	0	0	0	0	0	0	0	0	0	3	0	3	0
NA	OG0010782	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010783	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010784	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010785	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010786	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010787	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010790	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010791	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010792	0	0	0	0	0	0	0	0	0	0	2	0	4	0
NA	OG0010793	3	0	0	0	0	0	0	0	0	0	1	0	2	0
NA	OG0010794	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010795	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010796	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010799	0	0	0	0	0	0	0	0	0	0	1	0	5	0
NA	OG0010800	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010801	1	0	0	0	0	0	0	0	0	0	2	0	3	0
NA	OG0010802	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010803	2	0	0	0	0	0	0	0	0	0	0	0	4	0
NA	OG0010804	2	0	0	0	0	0	0	0	0	0	0	0	4	0
NA	OG0010805	0	0	1	1	0	0	0	0	2	0	1	0	1	0
NA	OG0010806	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010807	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010808	1	1	1	1	0	0	0	1	0	0	0	0	1	0
NA	OG0010809	1	1	1	1	0	0	0	0	0	0	1	0	1	0
NA	OG0010810	1	1	1	1	0	0	0	0	0	0	1	0	1	0
NA	OG0010811	0	0	0	0	0	0	0	0	0	0	5	0	1	0
NA	OG0010812	1	1	1	1	0	0	0	0	0	0	1	0	1	0
NA	OG0010813	1	0	1	1	0	0	0	2	0	0	0	0	1	0
NA	OG0010814	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010815	2	0	0	0	0	0	0	0	0	0	1	0	3	0
NA	OG0010816	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010817	0	0	0	0	0	0	0	1	0	0	1	0	4	0
NA	OG0010819	1	0	0	0	0	0	0	0	0	0	2	0	3	0
NA	OG0010821	0	0	0	0	0	0	0	0	0	0	2	0	4	0
NA	OG0010822	0	0	0	0	0	0	0	0	0	0	2	0	4	0
NA	OG0010823	0	0	0	0	0	0	0	0	0	0	2	0	4	0
NA	OG0010824	1	1	0	0	0	0	0	0	0	0	0	0	4	0
NA	OG0010825	0	0	0	0	0	0	0	0	0	0	1	0	5	0
NA	OG0010826	0	0	0	0	0	0	0	0	0	0	4	0	2	0
NA	OG0010827	1	0	0	0	0	0	0	0	0	0	2	0	3	0
NA	OG0010828	1	0	0	0	0	0	0	0	0	0	3	0	2	0
NA	OG0010830	1	0	0	0	0	0	0	0	0	0	2	0	3	0
NA	OG0010831	2	0	0	0	0	0	0	0	0	0	1	0	3	0
NA	OG0010832	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010833	2	0	0	0	0	0	0	0	0	0	1	0	3	0
NA	OG0010834	1	0	0	0	0	0	0	0	0	0	1	0	4	0
NA	OG0010835	0	0	0	0	0	0	0	0	0	0	3	0	3	0
NA	OG0010836	1	0	0	0	0	0	0	0	0	0	3	0	2	0
NA	OG0010837	1	0	0	0	0	0	0	0	0	0	4	0	1	0
NA	OG0010838	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010839	0	1	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010840	1	0	0	0	0	0	0	0	0	0	0	0	5	0
NA	OG0010841	2	1	1	1	0	0	0	0	0	0	1	0	0	0
NA	OG0010843	1	0	0	0	0	0	0	0	0	0	5	0	0	0
NA	OG0010844	1	1	1	1	0	0	0	0	0	0	2	0	0	0
NA	OG0010846	1	0	1	2	0	0	0	0	0	0	2	0	0	0
NA	OG0010847	4	0	0	0	0	0	0	0	0	0	2	0	0	0
NA	OG0010849	0	0	0	0	0	0	0	3	0	0	3	0	0	0
NA	OG0010860	1	0	0	0	0	0	0	5	0	0	0	0	0	0
NA	OG0010862	0	0	0	0	0	0	0	2	4	0	0	0	0	0
NA	OG0010864	0	0	0	0	0	0	0	2	4	0	0	0	0	0
NA	OG0010865	0	0	0	0	0	0	0	1	5	0	0	0	0	0
NA	OG0010866	0	0	0	0	0	0	0	1	5	0	0	0	0	0
NA	OG0010871	0	0	0	0	0	0	0	1	5	0	0	0	0	0
NA	OG0010873	0	0	0	0	0	0	0	4	2	0	0	0	0	0
NA	OG0010874	0	0	0	0	0	0	0	3	3	0	0	0	0	0
NA	OG0010877	0	0	0	0	0	0	0	1	5	0	0	0	0	0
NA	OG0010880	1	1	2	1	0	0	0	1	0	0	0	0	0	0
NA	OG0010882	2	0	2	1	0	0	0	1	0	0	0	0	0	0
NA	OG0010892	0	0	0	0	0	0	0	1	5	0	0	0	0	0
NA	OG0010895	0	0	0	0	0	0	0	4	2	0	0	0	0	0
NA	OG0010898	1	0	2	3	0	0	0	0	0	0	0	0	0	0
NA	OG0010899	0	1	1	0	0	0	0	0	4	0	0	0	0	0
NA	OG0010900	1	0	2	3	0	0	0	0	0	0	0	0	0	0
NA	OG0010901	5	0	1	0	0	0	0	0	0	0	0	0	0	0
NA	OG0010902	2	0	2	2	0	0	0	0	0	0	0	0	0	0
NA	OG0010903	1	0	3	2	0	0	0	0	0	0	0	0	0	0
NA	OG0010904	0	0	1	5	0	0	0	0	0	0	0	0	0	0
NA	OG0010905	2	0	2	2	0	0	0	0	0	0	0	0	0	0
NA	OG0010906	1	3	1	1	0	0	0	0	0	0	0	0	0	0
NA	OG0010907	1	1	2	2	0	0	0	0	0	0	0	0	0	0
NA	OG0010908	1	0	3	2	0	0	0	0	0	0	0	0	0	0
NA	OG0010909	1	2	2	1	0	0	0	0	0	0	0	0	0	0
NA	OG0010910	1	2	2	1	0	0	0	0	0	0	0	0	0	0
NA	OG0010911	4	0	1	1	0	0	0	0	0	0	0	0	0	0
NA	OG0010913	1	0	3	2	0	0	0	0	0	0	0	0	0	0
NA	OG0010914	2	0	2	2	0	0	0	0	0	0	0	0	0	0
NA	OG0010915	2	2	1	1	0	0	0	0	0	0	0	0	0	0
NA	OG0010916	0	0	4	2	0	0	0	0	0	0	0	0	0	0
NA	OG0010917	2	1	1	2	0	0	0	0	0	0	0	0	0	0
NA	OG0010918	0	1	2	3	0	0	0	0	0	0	0	0	0	0
NA	OG0010919	3	0	2	1	0	0	0	0	0	0	0	0	0	0
NA	OG0010920	3	0	3	0	0	0	0	0	0	0	0	0	0	0
NA	OG0010921	2	1	2	1	0	0	0	0	0	0	0	0	0	0
NA	OG0010922	3	0	1	2	0	0	0	0	0	0	0	0	0	0
NA	OG0010923	2	0	3	1	0	0	0	0	0	0	0	0	0	0
NA	OG0010924	3	0	3	0	0	0	0	0	0	0	0	0	0	0
NA	OG0010925	3	0	2	1	0	0	0	0	0	0	0	0	0	0
NA	OG0010926	3	0	2	1	0	0	0	0	0	0	0	0	0	0
NA	OG0010927	2	0	2	2	0	0	0	0	0	0	0	0	0	0
NA	OG0010954	5	0	0	1	0	0	0	0	0	0	0	0	0	0
NA	OG0010957	0	0	0	0	0	0	4	1	0	0	0	0	0	0
NA	OG0010958	0	0	0	0	1	0	1	2	0	0	0	0	0	1
NA	OG0010959	0	0	0	0	0	0	1	1	0	0	0	0	0	3
NA	OG0010960	0	0	0	0	1	1	1	1	1	0	0	0	0	0
NA	OG0010961	0	0	0	0	0	0	2	0	3	0	0	0	0	0
NA	OG0010962	0	0	0	0	1	1	1	0	1	0	0	0	0	1
NA	OG0010963	0	0	0	0	0	1	1	1	1	0	0	0	0	1
NA	OG0010964	0	0	0	0	0	0	1	0	0	0	1	0	3	0
NA	OG0010965	0	0	0	0	0	0	2	0	0	0	1	0	2	0
NA	OG0010966	0	0	2	0	2	0	1	0	0	0	0	0	0	0
NA	OG0010967	0	0	0	0	0	0	4	0	1	0	0	0	0	0
NA	OG0010968	0	0	0	0	1	0	3	0	0	0	0	0	0	1
NA	OG0010969	1	0	0	0	0	0	2	0	0	0	0	0	2	0
NA	OG0010971	0	0	0	0	1	1	1	0	1	0	0	0	0	1
NA	OG0010972	0	0	0	0	1	1	1	0	1	0	0	0	0	1
NA	OG0010973	1	0	0	0	0	0	1	0	0	0	0	0	3	0
NA	OG0010975	1	0	0	0	1	1	1	0	0	0	0	0	0	1
NA	OG0010976	0	0	0	0	0	4	1	0	0	0	0	0	0	0
NA	OG0010977	1	0	1	0	0	1	2	0	0	0	0	0	0	0
NA	OG0010978	1	0	0	0	0	0	1	0	0	0	1	0	2	0
NA	OG0010979	0	0	1	1	0	0	1	0	0	0	1	0	0	1
NA	OG0010980	0	0	0	0	0	0	3	0	2	0	0	0	0	0
NA	OG0010981	0	0	0	0	2	1	2	0	0	0	0	0	0	0
NA	OG0010982	1	0	0	0	0	0	1	1	0	0	0	0	2	0
NA	OG0010983	1	0	1	1	0	0	2	0	0	0	0	0	0	0
NA	OG0010984	1	0	1	1	0	1	1	0	0	0	0	0	0	0
NA	OG0010985	0	0	0	0	1	1	1	0	1	0	0	0	0	1
NA	OG0010986	0	0	0	0	0	0	1	1	0	0	0	0	0	3
NA	OG0010987	0	0	0	0	0	1	1	0	0	0	1	0	2	0
NA	OG0010988	0	0	0	0	0	0	4	0	1	0	0	0	0	0
NA	OG0010989	0	0	0	0	0	0	1	0	0	0	1	0	3	0
NA	OG0010991	0	0	0	0	0	0	4	0	0	0	1	0	0	0
NA	OG0010992	0	0	0	0	0	0	4	0	0	0	1	0	0	0
NA	OG0010993	0	0	0	0	0	0	1	0	0	0	2	0	1	1
NA	OG0010994	0	0	0	0	0	0	3	2	0	0	0	0	0	0
NA	OG0010995	0	0	0	0	0	0	4	1	0	0	0	0	0	0
NA	OG0010996	0	0	0	0	0	1	1	1	1	0	0	0	0	1
NA	OG0010998	0	0	0	0	0	1	1	0	1	0	0	0	0	2
NA	OG0011001	0	0	0	0	0	1	4	0	0	0	0	0	0	0
NA	OG0011002	0	1	0	0	0	0	4	0	0	0	0	0	0	0
NA	OG0011004	0	0	0	0	0	0	4	0	0	0	0	0	0	1
NA	OG0011005	0	0	1	0	0	0	2	1	0	0	0	0	0	1
NA	OG0011006	0	0	0	0	1	0	2	0	0	0	0	0	2	0
NA	OG0011007	0	0	1	0	1	1	2	0	0	0	0	0	0	0
NA	OG0011011	1	0	0	0	1	0	1	0	0	0	1	0	1	0
NA	OG0011012	1	0	0	0	0	0	2	0	0	0	0	0	2	0
NA	OG0011013	0	0	0	0	1	1	1	1	0	0	0	0	0	1
NA	OG0011016	0	0	0	0	0	0	4	0	0	0	0	0	0	1
NA	OG0011019	0	0	0	0	1	1	2	0	0	0	0	0	0	1
NA	OG0011023	0	0	0	0	1	1	1	1	1	0	0	0	0	0
NA	OG0011024	0	0	0	0	0	0	4	0	0	0	0	0	1	0
NA	OG0011025	0	0	0	0	0	1	4	0	0	0	0	0	0	0
NA	OG0011026	0	0	0	0	1	0	1	1	0	1	1	0	0	0
NA	OG0011029	0	0	0	0	3	0	1	0	1	0	0	0	0	0
NA	OG0011030	0	0	0	0	0	0	2	0	3	0	0	0	0	0
NA	OG0011031	0	0	0	0	2	2	1	0	0	0	0	0	0	0
NA	OG0011032	1	0	0	0	0	0	1	0	0	0	0	0	3	0
NA	OG0011033	0	0	0	0	1	0	2	0	0	0	0	0	2	0
NA	OG0011034	0	0	0	0	1	1	2	1	0	0	0	0	0	0
NA	OG0011035	0	0	0	0	1	1	1	1	1	0	0	0	0	0
NA	OG0011036	0	0	0	0	0	2	2	1	0	0	0	0	0	0
NA	OG0011037	0	0	0	0	0	2	3	0	0	0	0	0	0	0
NA	OG0011038	1	0	1	1	0	0	1	1	0	0	0	0	0	0
NA	OG0011039	1	0	0	0	0	0	1	0	0	0	1	0	2	0
NA	OG0011040	1	0	0	0	0	0	1	0	0	0	0	0	3	0
NA	OG0011041	2	0	1	1	0	0	1	0	0	0	0	0	0	0
NA	OG0011042	1	0	1	1	0	0	1	0	0	0	0	0	0	1
NA	OG0011043	0	0	0	0	0	0	1	0	0	1	0	1	1	1
NA	OG0011044	0	0	0	0	1	0	3	0	0	0	0	0	0	1
